PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27240561","Triangulating meta-analyses: the example of the serotonin transporter gene, stressful life events and major depression","Taylor AE, Munafò MR.","BMC Psychol. 2016 May 31;4(1):23. doi: 10.1186/s40359-016-0129-0.","Taylor AE","BMC Psychol","2016","2016/06/01","PMC4886450","","10.1186/s40359-016-0129-0"
"27062586","Predictors for self-directed aggression in Italian prisoners include externalizing behaviors, childhood trauma and the serotonin transporter gene polymorphism 5-HTTLPR","Gorodetsky E, Carli V, Sarchiapone M, Roy A, Goldman D, Enoch MA.","Genes Brain Behav. 2016 Jun;15(5):465-73. doi: 10.1111/gbb.12293. Epub 2016 May 5.","Gorodetsky E","Genes Brain Behav","2016","2016/04/11","PMC4891286","NIHMS776260","10.1111/gbb.12293"
"27161942","Serotonin's Complex Role in Alcoholism: Implications for Treatment and Future Research","Marcinkiewcz CA, Lowery-Gionta EG, Kash TL.","Alcohol Clin Exp Res. 2016 Jun;40(6):1192-201. doi: 10.1111/acer.13076. Epub 2016 May 10.","Marcinkiewcz CA","Alcohol Clin Exp Res","2016","2016/05/11","","","10.1111/acer.13076"
"27267363","Early predictors of behavioural problems in pre-schoolers - a longitudinal study of constitutional and environmental main and interaction effects","Agnafors S, Sydsjö G, Comasco E, Bladh M, Oreland L, Svedin CG.","BMC Pediatr. 2016 Jun 7;16:76. doi: 10.1186/s12887-016-0614-x.","Agnafors S","BMC Pediatr","2016","2016/06/09","PMC4895962","","10.1186/s12887-016-0614-x"
"27261564","White matter integrity in major depressive disorder: Implications of childhood trauma, 5-HTTLPR and BDNF polymorphisms","Tatham EL, Ramasubbu R, Gaxiola-Valdez I, Cortese F, Clark D, Goodyear B, Foster J, Hall GB.","Psychiatry Res Neuroimaging. 2016 Jul 30;253:15-25. doi: 10.1016/j.pscychresns.2016.04.014. Epub 2016 Apr 27.","Tatham EL","Psychiatry Res Neuroimaging","2016","2016/06/05","","","10.1016/j.pscychresns.2016.04.014"
"27956753","The Serotonin Transporter Promoter Variant, Stress, and Attentional Biases in Middle Childhood","Kotelnikova Y, LeMoult J, Mackrell SV, Sheikh HI, Singh SM, Joormann J, Gotlib IH, Hayden EP.","Pers Individ Dif. 2016 Sep;101:371-379. doi: 10.1016/j.paid.2016.06.004. Epub 2016 Jun 20.","Kotelnikova Y","Pers Individ Dif","2016","2016/12/14","PMC5147753","NIHMS797329","10.1016/j.paid.2016.06.004"
"27601483","Does preoperative depression and/or serotonin transporter gene polymorphism predict outcome after laparoscopic cholecystectomy?","Wright B, Alexander D, Aghahoseini A; York Surgical Outcomes Research Team.","BMJ Open. 2016 Sep 6;6(9):e007969. doi: 10.1136/bmjopen-2015-007969.","Wright B","BMJ Open","2016","2016/09/08","PMC5020877","","10.1136/bmjopen-2015-007969"
"27318214","Bright-light intervention induces a dose-dependent increase in striatal response to risk in healthy volunteers","Macoveanu J, Fisher PM, Madsen MK, Mc Mahon B, Knudsen GM, Siebner HR.","Neuroimage. 2016 Oct 1;139:37-43. doi: 10.1016/j.neuroimage.2016.06.024. Epub 2016 Jun 16.","Macoveanu J","Neuroimage","2016","2016/06/19","","","10.1016/j.neuroimage.2016.06.024"
"27439447","Serotonin transporter gene (SLC6A4) polymorphisms are associated with response to fluoxetine in south Indian major depressive disorder patients","Manoharan A, Shewade DG, Rajkumar RP, Adithan S.","Eur J Clin Pharmacol. 2016 Oct;72(10):1215-1220. doi: 10.1007/s00228-016-2099-9. Epub 2016 Jul 20.","Manoharan A","Eur J Clin Pharmacol","2016","2016/07/22","","","10.1007/s00228-016-2099-9"
"27515846","Citation bias and selective focus on positive findings in the literature on the serotonin transporter gene (5-HTTLPR), life stress and depression","de Vries YA, Roest AM, Franzen M, Munafò MR, Bastiaansen JA.","Psychol Med. 2016 Oct;46(14):2971-2979. doi: 10.1017/S0033291716000805. Epub 2016 Aug 12.","de Vries YA","Psychol Med","2016","2016/08/13","","","10.1017/S0033291716000805"
"27697135","Risk. Impact of having a first-degree relative with affective disorder: a 7-year follow-up study","Vinberg M.","Dan Med J. 2016 Oct;63(10):B5298.","Vinberg M","Dan Med J","2016","2016/10/05","","",""
"27695066","A Novel Interaction between Tryptophan Hydroxylase 2 (TPH2) Gene Polymorphism (rs4570625) and BDNF Val66Met Predicts a High-Risk Emotional Phenotype in Healthy Subjects","Latsko MS, Gilman TL, Matt LM, Nylocks KM, Coifman KG, Jasnow AM.","PLoS One. 2016 Oct 3;11(10):e0162585. doi: 10.1371/journal.pone.0162585. eCollection 2016.","Latsko MS","PLoS One","2016","2016/10/04","PMC5047464","","10.1371/journal.pone.0162585"
"27525827","No association between the serotonin transporter linked polymorphic region polymorphism and severity of posttraumatic stress disorder symptoms in combat veterans with or without comorbid depression","Kovacic Petrovic Z, Nedic Erjavec G, Nikolac Perkovic M, Peraica T, Pivac N.","Psychiatry Res. 2016 Oct 30;244:376-81. doi: 10.1016/j.psychres.2016.08.017. Epub 2016 Aug 8.","Kovacic Petrovic Z","Psychiatry Res","2016","2016/08/16","","","10.1016/j.psychres.2016.08.017"
"27593442","Understanding the impact of 5-HTTLPR, antidepressants, and acute tryptophan depletion on brain activation during facial emotion processing: A review of the imaging literature","Raab K, Kirsch P, Mier D.","Neurosci Biobehav Rev. 2016 Dec;71:176-197. doi: 10.1016/j.neubiorev.2016.08.031. Epub 2016 Sep 1.","Raab K","Neurosci Biobehav Rev","2016","2016/11/07","","","10.1016/j.neubiorev.2016.08.031"
"27697602","Sensory processing sensitivity and serotonin gene variance: Insights into mechanisms shaping environmental sensitivity","Homberg JR, Schubert D, Asan E, Aron EN.","Neurosci Biobehav Rev. 2016 Dec;71:472-483. doi: 10.1016/j.neubiorev.2016.09.029. Epub 2016 Sep 30.","Homberg JR","Neurosci Biobehav Rev","2016","2016/11/07","","","10.1016/j.neubiorev.2016.09.029"
"27681844","Letter to the Editor: Bias in the measurement of bias. Letter regarding 'Citation bias and selective focus on positive findings in the literature on the serotonin transporter gene (5-HTTLPR), life stress and depression'","Vrshek-Schallhorn S, Sapuram V, Avery BM.","Psychol Med. 2017 Jan;47(1):187-192. doi: 10.1017/S0033291716002178. Epub 2016 Sep 29.","Vrshek-Schallhorn S","Psychol Med","2017","2016/09/30","","","10.1017/S0033291716002178"
"27701012","A systematic review and secondary data analysis of the interactions between the serotonin transporter 5-HTTLPR polymorphism and environmental and psychological factors in eating disorders","Rozenblat V, Ong D, Fuller-Tyszkiewicz M, Akkermann K, Collier D, Engels RCME, Fernandez-Aranda F, Harro J, Homberg JR, Karwautz A, Kiive E, Klump KL, Larson CL, Racine SE, Richardson J, Steiger H, Stoltenberg SF, van Strien T, Wagner G, Treasure J, Krug I.","J Psychiatr Res. 2017 Jan;84:62-72. doi: 10.1016/j.jpsychires.2016.09.023. Epub 2016 Sep 24.","Rozenblat V","J Psychiatr Res","2017","2016/10/05","PMC5125869","NIHMS820576","10.1016/j.jpsychires.2016.09.023"
"27788383","Gender-specific association between serotonin transporter polymorphisms (5-HTTLPR and rs25531) and neuroticism, anxiety and depression in well-defined healthy Han Chinese","Chang CC, Chang HA, Fang WH, Chang TC, Huang SY.","J Affect Disord. 2017 Jan 1;207:422-428. doi: 10.1016/j.jad.2016.08.055. Epub 2016 Oct 12.","Chang CC","J Affect Disord","2017","2016/10/28","","","10.1016/j.jad.2016.08.055"
"27884002","Depression following Acute Coronary Syndrome: Time-Specific Interactions between Stressful Life Events, Social Support Deficits, and 5-HTTLPR","Kim JM, Stewart R, Kang HJ, Bae KY, Kim SW, Shin IS, Hong YJ, Ahn Y, Jeong MH, Kang H, Yoon JS.","Psychother Psychosom. 2017;86(1):62-64. doi: 10.1159/000449469. Epub 2016 Nov 25.","Kim JM","Psychother Psychosom","2017","2016/11/25","","","10.1159/000449469"
"29171490","[Genetic and clinical predictors of treatment efficacy in depressive disorders]","Ivanets NN, Kinkulkina MA, Tikhonova YG, Izumina TA, Avdeeva TI, Morozov DI.","Zh Nevrol Psikhiatr Im S S Korsakova. 2017;117(10):55-64. doi: 10.17116/jnevro201711710155-64.","Ivanets NN","Zh Nevrol Psikhiatr Im S S Korsakova","2017","2017/11/25","","","10.17116/jnevro201711710155-64"
"27826101","Serotonin and urocortin 1 in the dorsal raphe and Edinger-Westphal nuclei after early life stress in serotonin transporter knockout rats","van der Doelen RHA, Robroch B, Arnoldussen IA, Schulpen M, Homberg JR, Kozicz T.","Neuroscience. 2017 Jan 6;340:345-358. doi: 10.1016/j.neuroscience.2016.10.072. Epub 2016 Nov 5.","van der Doelen RHA","Neuroscience","2017","2016/11/10","","","10.1016/j.neuroscience.2016.10.072"
"27888722","A pilot study on predictors of brainstem raphe abnormality in patients with major depressive disorder","Kostić M, Munjiza A, Pesic D, Peljto A, Novakovic I, Dobricic V, Tosevski DL, Mijajlovic M.","J Affect Disord. 2017 Feb;209:66-70. doi: 10.1016/j.jad.2016.11.034. Epub 2016 Nov 22.","Kostić M","J Affect Disord","2017","2016/11/27","","","10.1016/j.jad.2016.11.034"
"28034451","Predictors of response to repetitive transcranial magnetic stimulation (rTMS) in the treatment of major depressive disorder","Beuzon G, Timour Q, Saoud M.","Encephale. 2017 Feb;43(1):3-9. doi: 10.1016/j.encep.2016.11.002. Epub 2016 Dec 26.","Beuzon G","Encephale","2017","2016/12/31","","","10.1016/j.encep.2016.11.002"
"28195567","BDNF val66met association with serotonin transporter binding in healthy humans","Fisher PM, Ozenne B, Svarer C, Adamsen D, Lehel S, Baaré WF, Jensen PS, Knudsen GM.","Transl Psychiatry. 2017 Feb 14;7(2):e1029. doi: 10.1038/tp.2016.295.","Fisher PM","Transl Psychiatry","2017","2017/02/15","PMC5438027","","10.1038/tp.2016.295"
"27277475","The 5-HTTLPR and BDNF polymorphisms moderate the association between uncinate fasciculus connectivity and antidepressants treatment response in major depression","Tatham EL, Hall GB, Clark D, Foster J, Ramasubbu R.","Eur Arch Psychiatry Clin Neurosci. 2017 Mar;267(2):135-147. doi: 10.1007/s00406-016-0702-9. Epub 2016 Jun 8.","Tatham EL","Eur Arch Psychiatry Clin Neurosci","2017","2016/06/10","","","10.1007/s00406-016-0702-9"
"28024274","Heterogeneity in HPA axis dysregulation and serotonergic vulnerability to depression","Ancelin ML, Scali J, Norton J, Ritchie K, Dupuy AM, Chaudieu I, Ryan J.","Psychoneuroendocrinology. 2017 Mar;77:90-94. doi: 10.1016/j.psyneuen.2016.11.016. Epub 2016 Dec 5.","Ancelin ML","Psychoneuroendocrinology","2017","2016/12/27","","","10.1016/j.psyneuen.2016.11.016"
"28491024","The Serotonin Transporter and Early Life Stress: Translational Perspectives","Houwing DJ, Buwalda B, van der Zee EA, de Boer SF, Olivier JDA.","Front Cell Neurosci. 2017 Apr 26;11:117. doi: 10.3389/fncel.2017.00117. eCollection 2017.","Houwing DJ","Front Cell Neurosci","2017","2017/05/12","PMC5405142","","10.3389/fncel.2017.00117"
"28533695","The triallelic serotonin transporter gene polymorphism is associated with depressive symptoms in adults with chronic pain","Hooten WM, Townsend CO, Sletten CD.","J Pain Res. 2017 May 9;10:1071-1078. doi: 10.2147/JPR.S134231. eCollection 2017.","Hooten WM","J Pain Res","2017","2017/05/24","PMC5431744","","10.2147/JPR.S134231"
"28652746","Association between serotonin transporter polymorphisms (5-HTTLPR) and the MADRS Dysphoria, Retardation, and Vegetative Subscale scores in the treatment of depression","Takahashi H, Higuchi H, Sato K, Kamata M, Yoshida K, Nishimura K.","Neuropsychiatr Dis Treat. 2017 Jun 7;13:1463-1469. doi: 10.2147/NDT.S123708. eCollection 2017.","Takahashi H","Neuropsychiatr Dis Treat","2017","2017/06/28","PMC5473490","","10.2147/NDT.S123708"
"28638109","Voxel-based morphometric brain comparison between healthy subjects and major depressive disorder patients in Japanese with the s/s genotype of 5-HTTLPR","Igata N, Kakeda S, Watanabe K, Ide S, Kishi T, Abe O, Igata R, Katsuki A, Iwata N, Yoshimura R, Korogi Y.","Sci Rep. 2017 Jun 21;7(1):3931. doi: 10.1038/s41598-017-04347-8.","Igata N","Sci Rep","2017","2017/06/23","PMC5479858","","10.1038/s41598-017-04347-8"
"28391138","Associations between serotonin transporter and behavioral traits and diagnoses related to anxiety","Talati A, Odgerel Z, Wickramaratne PJ, Norcini-Pala A, Skipper JL, Gingrich JA, Weissman MM.","Psychiatry Res. 2017 Jul;253:211-219. doi: 10.1016/j.psychres.2017.03.033. Epub 2017 Mar 21.","Talati A","Psychiatry Res","2017","2017/04/10","PMC5472225","NIHMS866562","10.1016/j.psychres.2017.03.033"
"28416295","Depressive symptoms in schizophrenia and dopamine and serotonin gene polymorphisms","Peitl V, Štefanović M, Karlović D.","Prog Neuropsychopharmacol Biol Psychiatry. 2017 Jul 3;77:209-215. doi: 10.1016/j.pnpbp.2017.04.011. Epub 2017 Apr 14.","Peitl V","Prog Neuropsychopharmacol Biol Psychiatry","2017","2017/04/19","","","10.1016/j.pnpbp.2017.04.011"
"27416920","Extremely low birth weight babies grown up: Gene-environment interaction predicts internalizing problems in the third and fourth decades of life","Lahat A, van Lieshout RJ, Mathewson KJ, Mackillop J, Saigal S, Morrison KM, Boyle MH, Schmidt LA.","Dev Psychopathol. 2017 Aug;29(3):837-843. doi: 10.1017/S0954579416000511. Epub 2016 Jul 15.","Lahat A","Dev Psychopathol","2017","2016/07/16","","","10.1017/S0954579416000511"
"27427178","Prenatal maternal depression and child serotonin transporter linked polymorphic region (5-HTTLPR) and dopamine receptor D4 (DRD4) genotype predict negative emotionality from 3 to 36 months","Green CG, Babineau V, Jolicoeur-Martineau A, Bouvette-Turcot AA, Minde K, Sassi R, St-André M, Carrey N, Atkinson L, Kennedy JL, Steiner M, Lydon J, Gaudreau H, Burack JA, Levitan R, Meaney MJ, Wazana A; Maternal Adversity, Vulnerability, and Neurodevelopment Research Team.","Dev Psychopathol. 2017 Aug;29(3):901-917. doi: 10.1017/S0954579416000560. Epub 2016 Jul 18.","Green CG","Dev Psychopathol","2017","2016/07/19","PMC5511040","CAMS6645","10.1017/S0954579416000560"
"28325682","5-HTTLPR moderates the association between attention away from angry faces and prospective depression among youth","Jenness JL, Young JF, Hankin BL.","J Psychiatr Res. 2017 Aug;91:83-89. doi: 10.1016/j.jpsychires.2017.02.023. Epub 2017 Feb 24.","Jenness JL","J Psychiatr Res","2017","2017/03/23","PMC5473433","NIHMS860707","10.1016/j.jpsychires.2017.02.023"
"28848475","Investigating Direct Links between Depression, Emotional Control, and Physical Punishment with Adolescent Drive for Thinness and Bulimic Behaviors, Including Possible Moderation by the Serotonin Transporter 5-HTTLPR Polymorphism","Rozenblat V, Ryan J, Wertheim EH, King R, Olsson CA, Krug I.","Front Psychol. 2017 Aug 9;8:1361. doi: 10.3389/fpsyg.2017.01361. eCollection 2017.","Rozenblat V","Front Psychol","2017","2017/08/30","PMC5552700","","10.3389/fpsyg.2017.01361"
"28892067","Association of the serotonin transporter-linked polymorphic region genotype with lower bone mineral density","Lapid MI, Kung S, Frye MA, Biernacka JM, Geske JR, Drake MT, Jankowski MD, Clarke BL.","Transl Psychiatry. 2017 Aug 22;7(8):e1213. doi: 10.1038/tp.2017.184.","Lapid MI","Transl Psychiatry","2017","2017/09/12","PMC5611748","","10.1038/tp.2017.184"
"28754344","The effect of childhood trauma on serum BDNF in bipolar depression is modulated by the serotonin promoter genotype","Benedetti F, Ambrée O, Locatelli C, Lorenzi C, Poletti S, Colombo C, Arolt V.","Neurosci Lett. 2017 Aug 24;656:177-181. doi: 10.1016/j.neulet.2017.07.043. Epub 2017 Jul 25.","Benedetti F","Neurosci Lett","2017","2017/07/30","","","10.1016/j.neulet.2017.07.043"
"28160607","Overlap between irritable bowel syndrome and functional dyspepsia including subtype analyses","Choi YJ, Kim N, Yoon H, Shin CM, Park YS, Kim JW, Kim YS, Lee DH, Jung HC.","J Gastroenterol Hepatol. 2017 Sep;32(9):1553-1561. doi: 10.1111/jgh.13756.","Choi YJ","J Gastroenterol Hepatol","2017","2017/02/05","","","10.1111/jgh.13756"
"28590587","Genetic variants in 5-HTTLPR, BDNF, HTR1A, COMT, and FKBP5 and risk for treated depression after cancer diagnosis","Suppli NP, Bukh JD, Moffitt TE, Caspi A, Johansen C, Tjønneland A, Kessing LV, Dalton SO.","Depress Anxiety. 2017 Sep;34(9):845-855. doi: 10.1002/da.22660. Epub 2017 Jun 7.","Suppli NP","Depress Anxiety","2017","2017/06/08","PMC5933050","NIHMS961176","10.1002/da.22660"
"28654193","Serotonin Transporter Gene Polymorphisms and Selective Serotonin Reuptake Inhibitor Tolerability: Review of Pharmacogenetic Evidence","Zhu J, Klein-Fedyshin M, Stevenson JM.","Pharmacotherapy. 2017 Sep;37(9):1089-1104. doi: 10.1002/phar.1978. Epub 2017 Aug 11.","Zhu J","Pharmacotherapy","2017","2017/06/28","","","10.1002/phar.1978"
"28711621","Length of axons expressing the serotonin transporter in orbitofrontal cortex is lower with age in depression","Rajkowska G, Mahajan G, Legutko B, Challagundla L, Griswold M, Albert PR, Daigle M, Miguel-Hidalgo JJ, Austin MC, Blakely RD, Steffens DC, Stockmeier CA.","Neuroscience. 2017 Sep 17;359:30-39. doi: 10.1016/j.neuroscience.2017.07.006. Epub 2017 Jul 13.","Rajkowska G","Neuroscience","2017","2017/07/17","PMC5567856","NIHMS892394","10.1016/j.neuroscience.2017.07.006"
"28901577","Suppression mediates the effect of 5-HTTLPR by stress interaction on depression","Knyazev GG, Bazovkina DV, Savostyanov AN, Naumenko VS, Kuznetsova VB, Proshina EA.","Scand J Psychol. 2017 Oct;58(5):373-378. doi: 10.1111/sjop.12389.","Knyazev GG","Scand J Psychol","2017","2017/09/14","","","10.1111/sjop.12389"
"28969722","The interaction between 5-HTTLPR genotype and ruminative thinking on BMI","Schepers R, Markus CR.","Br J Nutr. 2017 Oct;118(8):629-637. doi: 10.1017/S0007114517002562. Epub 2017 Oct 3.","Schepers R","Br J Nutr","2017","2017/10/04","","","10.1017/S0007114517002562"
"29016262","Association of 5-HTTLPR Polymorphism with the Nursing Diagnoses and the Achievement of Nursing Outcomes in Patients with Major Depression","Prokofieva M, Karadima G, Koukia E, Michou V, Kyprianidou C, Papageorgiou CV, Alexiadis E, Constantoulakis P, Dikeos D.","Issues Ment Health Nurs. 2017 Oct;38(10):798-804. doi: 10.1080/01612840.2017.1364811.","Prokofieva M","Issues Ment Health Nurs","2017","2017/10/11","","","10.1080/01612840.2017.1364811"
"29106784","Lucky gene 5-HTTLPR and postpartum depression: A systematic review","Yang Y, Fang M, Du X, Hu Z.","Neuro Endocrinol Lett. 2017 Oct;38(5):316-320.","Yang Y","Neuro Endocrinol Lett","2017","2017/11/07","","",""
"28774788","Does psychological resilience buffer against the link between the 5-HTTLPR polymorphism and depression following stress","Sharpley CF, Christie DRH, Bitsika V, Andronicos NM, Agnew LL, McMillan ME.","Physiol Behav. 2017 Oct 15;180:53-59. doi: 10.1016/j.physbeh.2017.07.029. Epub 2017 Jul 31.","Sharpley CF","Physiol Behav","2017","2017/08/05","","","10.1016/j.physbeh.2017.07.029"
"29163018","Brain Networks Implicated in Seasonal Affective Disorder: A Neuroimaging PET Study of the Serotonin Transporter","Nørgaard M, Ganz M, Svarer C, Fisher PM, Churchill NW, Beliveau V, Grady C, Strother SC, Knudsen GM.","Front Neurosci. 2017 Nov 3;11:614. doi: 10.3389/fnins.2017.00614. eCollection 2017.","Nørgaard M","Front Neurosci","2017","2017/11/23","PMC5682039","","10.3389/fnins.2017.00614"
"29212281","Genetic predisposition toward suicidal ideation in patients with acute coronary syndrome","Kang HJ, Bae KY, Kim SW, Shin IS, Hong YJ, Ahn Y, Jeong MH, Yoon JS, Kim JM.","Oncotarget. 2017 Oct 7;8(55):94951-94958. doi: 10.18632/oncotarget.21661. eCollection 2017 Nov 7.","Kang HJ","Oncotarget","2017","2017/12/08","PMC5706927","","10.18632/oncotarget.21661"
"28377990","The effect of an adverse psychological environment on salivary cortisol levels in the elderly differs by 5-HTTLPR genotype","Ancelin ML, Scali J, Norton J, Ritchie K, Dupuy AM, Chaudieu I, Ryan J.","Neurobiol Stress. 2017 Mar 22;7:38-46. doi: 10.1016/j.ynstr.2017.03.002. eCollection 2017 Dec.","Ancelin ML","Neurobiol Stress","2017","2017/04/06","PMC5369865","","10.1016/j.ynstr.2017.03.002"
"28921740","5-HTTLPR moderates the association between interdependence and brain responses to mortality threats","Luo S, Yu D, Han S.","Hum Brain Mapp. 2017 Dec;38(12):6157-6171. doi: 10.1002/hbm.23819. Epub 2017 Sep 17.","Luo S","Hum Brain Mapp","2017","2017/09/19","PMC6866803","","10.1002/hbm.23819"
"29286513","Influence of polymorphic variants of the SLC6A4 gene on the frequency of detection of depressive states in the group of the clean up workers of consequences of Chornobyl accident in the remote period after the Chornobyl catastrophe","Abramenko IV, Bilous NI, Chumak SA, Loganovsky KM.","Probl Radiac Med Radiobiol. 2017 Dec;22:282-291.","Abramenko IV","Probl Radiac Med Radiobiol","2017","2017/12/30","","",""
"27191831","Parental Serotonin Transporter Polymorphism (5-HTTLPR) Moderates Associations of Stress and Child Behavior With Parenting Behavior","Morgan JE, Hammen C, Lee SS.","J Clin Child Adolesc Psychol. 2018;47(sup1):S76-S87. doi: 10.1080/15374416.2016.1152550. Epub 2016 May 18.","Morgan JE","J Clin Child Adolesc Psychol","2018","2016/05/19","","","10.1080/15374416.2016.1152550"
"28373689","Collaborative meta-analysis finds no evidence of a strong interaction between stress and 5-HTTLPR genotype contributing to the development of depression","Culverhouse RC, Saccone NL, Horton AC, Ma Y, Anstey KJ, Banaschewski T, Burmeister M, Cohen-Woods S, Etain B, Fisher HL, Goldman N, Guillaume S, Horwood J, Juhasz G, Lester KJ, Mandelli L, Middeldorp CM, Olié E, Villafuerte S, Air TM, Araya R, Bowes L, Burns R, Byrne EM, Coffey C, Coventry WL, Gawronski KAB, Glei D, Hatzimanolis A, Hottenga JJ, Jaussent I, Jawahar C, Jennen-Steinmetz C, Kramer JR, Lajnef M, Little K, Zu Schwabedissen HM, Nauck M, Nederhof E, Petschner P, Peyrot WJ, Schwahn C, Sinnamon G, Stacey D, Tian Y, Toben C, Van der Auwera S, Wainwright N, Wang JC, Willemsen G, Anderson IM, Arolt V, Åslund C, Bagdy G, Baune BT, Bellivier F, Boomsma DI, Courtet P, Dannlowski U, de Geus EJC, Deakin JFW, Easteal S, Eley T, Fergusson DM, Goate AM, Gonda X, Grabe HJ, Holzman C, Johnson EO, Kennedy M, Laucht M, Martin NG, Munafò MR, Nilsson KW, Oldehinkel AJ, Olsson CA, Ormel J, Otte C, Patton GC, Penninx BWJH, Ritchie K, Sarchiapone M, Scheid JM, Serretti A, Smit JH, Stefanis NC, Surtees PG, Völzke H, Weinstein M, Whooley M, Nurnberger JI Jr, Breslau N, Bierut LJ.","Mol Psychiatry. 2018 Jan;23(1):133-142. doi: 10.1038/mp.2017.44. Epub 2017 Apr 4.","Culverhouse RC","Mol Psychiatry","2018","2017/04/05","PMC5628077","NIHMS849357","10.1038/mp.2017.44"
"29031184","Gene-environment interactions between stress and 5-HTTLPR in depression: A meta-analytic update","Bleys D, Luyten P, Soenens B, Claes S.","J Affect Disord. 2018 Jan 15;226:339-345. doi: 10.1016/j.jad.2017.09.050. Epub 2017 Oct 3.","Bleys D","J Affect Disord","2018","2017/10/15","","","10.1016/j.jad.2017.09.050"
"29129791","Resting State Networks Mediate the Effect of Genotype by Environment Interaction on Mental Health","Knyazev GG, Savostyanov AN, Bocharov AV, Bazovkina DV, Proshina EA.","Neuroscience. 2018 Jan 15;369:139-151. doi: 10.1016/j.neuroscience.2017.11.010. Epub 2017 Nov 10.","Knyazev GG","Neuroscience","2018","2017/11/14","","","10.1016/j.neuroscience.2017.11.010"
"29348651","Depressive mood ratings are reduced by MDMA in female polydrug ecstasy users homozygous for the l-allele of the serotonin transporter","Kuypers KPC, de la Torre R, Farre M, Xicota L, de Sousa Fernandes Perna EB, Theunissen EL, Ramaekers JG.","Sci Rep. 2018 Jan 18;8(1):1061. doi: 10.1038/s41598-018-19618-1.","Kuypers KPC","Sci Rep","2018","2018/01/20","PMC5773595","","10.1038/s41598-018-19618-1"
"28569537","Variation in the serotonin transporter polymorphism (5-HTTLPR) and inertia of negative and positive emotions in daily life","van Roekel E, Verhagen M, Engels RCME, Kuppens P.","Emotion. 2018 Mar;18(2):229-236. doi: 10.1037/emo0000336. Epub 2017 Jun 1.","van Roekel E","Emotion","2018","2017/06/02","","","10.1037/emo0000336"
"29030421","Serotonin transporter gene polymorphisms may be associated with poststroke neurological recovery after escitalopram use","Lee EJ, Oh MS, Kim JS, Chang DI, Park JH, Cha JK, Heo JH, Sohn SI, Kim DE, Kim HY, Kim J, Seo WK, Lee J, Park SW, Kim YJ, Lee BC; EMOTION investigators.","J Neurol Neurosurg Psychiatry. 2018 Mar;89(3):271-276. doi: 10.1136/jnnp-2017-316882. Epub 2017 Oct 13.","Lee EJ","J Neurol Neurosurg Psychiatry","2018","2017/10/15","","","10.1136/jnnp-2017-316882"
"29174865","Deep brain stimulation induces antidepressant-like effects in serotonin transporter knockout mice","Bregman T, Nona C, Volle J, Diwan M, Raymond R, Fletcher PJ, Nobrega JN, Hamani C.","Brain Stimul. 2018 Mar-Apr;11(2):423-425. doi: 10.1016/j.brs.2017.11.008. Epub 2017 Nov 15.","Bregman T","Brain Stimul","2018","2017/11/28","","","10.1016/j.brs.2017.11.008"
"29268203","The state of knowledge about the relationship between 5-HTTLPR, stress, and depression","Culverhouse RC, Saccone NL, Bierut LJ.","J Affect Disord. 2018 Mar 1;228:205-206. doi: 10.1016/j.jad.2017.12.002. Epub 2017 Dec 11.","Culverhouse RC","J Affect Disord","2018","2017/12/22","","","10.1016/j.jad.2017.12.002"
"29329062","Amygdala response to emotional faces in seasonal affective disorder","Borgsted C, Ozenne B, Mc Mahon B, Madsen MK, Hjordt LV, Hageman I, Baaré WFC, Knudsen GM, Fisher PM.","J Affect Disord. 2018 Mar 15;229:288-295. doi: 10.1016/j.jad.2017.12.097. Epub 2018 Jan 3.","Borgsted C","J Affect Disord","2018","2018/01/13","","","10.1016/j.jad.2017.12.097"
"29547643","Automatic approach-avoidance tendencies as a candidate intermediate phenotype for depression: Associations with childhood trauma and the 5-HTTLPR transporter polymorphism","Fleurkens P, van Minnen A, Becker ES, van Oostrom I, Speckens A, Rinck M, Vrijsen JN.","PLoS One. 2018 Mar 16;13(3):e0193787. doi: 10.1371/journal.pone.0193787. eCollection 2018.","Fleurkens P","PLoS One","2018","2018/03/17","PMC5856265","","10.1371/journal.pone.0193787"
"29414128","The effects of 5-HTTLPR and BDNF Val66Met polymorphisms on neurostructural changes in major depressive disorder","Han KM, Choi S, Kim A, Kang J, Won E, Tae WS, Kim YK, Lee MS, Ham BJ.","Psychiatry Res Neuroimaging. 2018 Mar 30;273:25-34. doi: 10.1016/j.pscychresns.2018.01.005. Epub 2018 Feb 2.","Han KM","Psychiatry Res Neuroimaging","2018","2018/02/08","","","10.1016/j.pscychresns.2018.01.005"
"29090386","Serotonin transporter polymorphism, depressive symptoms, and emotional impulsivity among advanced breast cancer patients","Kim Y, Carver CS, Hallmayer JF, Zeitzer JM, Palesh O, Neri E, Nouriani B, Spiegel D.","Support Care Cancer. 2018 Apr;26(4):1181-1188. doi: 10.1007/s00520-017-3940-0. Epub 2017 Oct 31.","Kim Y","Support Care Cancer","2018","2017/11/02","PMC7322579","NIHMS1601300","10.1007/s00520-017-3940-0"
